word,frequency,word_type
фотоснимок,1.8,Content
фотосъемка,0.9,Content
фотохимический,0.4,Content
фотохудожник,0.5,Content
фотоэлемент,0.4,Content
ФПГ,2.2,Content
фра,0.4,Content
фрагмент,30.5,Content
фрагментарно,0.5,Content
фрагментарный,0.9,Content
фрагментация,0.9,Content
фраер,2.4,Content
фраза,97.8,Content
фразеология,1.1,Content
фразировка,0.4,Content
фразочка,0.8,Content
фрак,6.3,Content
фрактал,1.1,Content
фрактальный,0.9,Content
фракционный,0.7,Content
фракция,26.8,Content
фрамуга,0.4,Content
франк,10.2,Content
Франклин,2.2,Content
Франко,2.7,Content
Франкфурт,2.2,Content
франкфуртский,0.8,Content
Франс,2.1,Content
Франсуа,2.2,Content
франт,1.1,Content
франтоватый,0.4,Content
Франц,4.6,Content
Франциск,2.1,Content
францисканец,0.4,Content
Франция,74.9,Content
француженка,4.0,Content
француз,32.7,Content
французик,0.4,Content
французский,101.5,Content
франчайзинг,0.5,Content
франшиза,0.8,Content
фрау,5.7,Content
фрачный,0.6,Content
ФРГ,9.9,Content
фрегат,2.8,Content
Фред,2.8,Content
фреза,1.1,Content
фрезерный,0.5,Content
фрезерование,0.4,Content
фрезеровщик,0.4,Content
Фрейд,5.7,Content
фрейдизм,0.5,Content
фрейдистский,0.7,Content
фрейлейн,0.6,Content
фрейлина,1.4,Content
фрейм,0.7,Content
фреймовый,0.5,Content
Френкель,2.1,Content
френч,2.4,Content
фреон,1.4,Content
фреска,5.4,Content
фри,0.8,Content
фривольный,1.0,Content
фригидность,0.4,Content
фригидный,0.8,Content
Фридман,2.0,Content
Фридрих,5.2,Content
фриз,0.9,Content
фрикаделька,0.4,Content
фрикционный,0.5,Content
фрикция,0.5,Content
фриц,6.1,Content
фрицевский,0.4,Content
фройляйн,0.4,Content
Фролов,5.4,Content
фронда,0.8,Content
фронт,87.7,Content
фронтальный,2.4,Content
фронтовик,6.2,Content
фронтовой,10.3,Content
фронтон,1.6,Content
фрукт,21.6,Content
фруктовый,6.0,Content
фруктоза,0.6,Content
Фрунзе,3.0,Content
фрунзенский,2.2,Content
фрунт,0.4,Content
фрустрация,0.5,Content
Фрэнк,3.3,Content
ФСБ,18.5,Content
ФСК,1.7,Content
ФСНП,1.8,Content
фтор,0.9,Content
фторид,0.7,Content
фу,5.4,Content
фуга,1.3,Content
фугас,2.9,Content
фугаска,0.4,Content
фугасный,0.8,Content
фужер,4.5,Content
фукс,1.4,Content
фуллерен,1.0,Content
фундамент,17.2,Content
фундаментализм,1.8,Content
фундаменталист,1.2,Content
фундаменталистский,0.6,Content
фундаментально,0.6,Content
фундаментальный,20.9,Content
фундатор,0.5,Content
фуникулер,0.5,Content
функционал,0.5,Content
функционально,2.4,Content
функциональность,2.1,Content
функционально-технологический,0.5,Content
функциональный,23.6,Content
функционер,3.6,Content
функционирование,23.1,Content
функционировать,14.0,Content
функция,119.6,Content
фунт,11.5,Content
фунтик,0.7,Content
фура,1.9,Content
фураж,0.6,Content
фуражка,15.3,Content
фургон,6.2,Content
фургончик,0.5,Content
фурия,0.8,Content
фурнитура,1.8,Content
фурор,1.3,Content
фурункул,0.9,Content
Фурцев,3.8,Content
фуршет,1.8,Content
фут,2.6,Content
футбол,27.4,Content
футболист,10.6,Content
футболка,4.4,Content
футбольный,16.7,Content
футеровка,1.7,Content
футляр,8.0,Content
футуризм,1.1,Content
футурист,2.0,Content
футуристический,1.0,Content
футуролог,0.4,Content
фуфайка,2.5,Content
фуфло,0.9,Content
фуэте,0.4,Content
фырканье,0.4,Content
фыркать,3.5,Content
фыркнуть,7.8,Content
фырчать,0.5,Content
фьорд,0.4,Content
фьючерс,0.5,Content
фьючерсный,0.8,Content
ФЭК,2.7,Content
фэн,1.4,Content
фэнтези,0.6,Content
фэн-шуй,0.5,Content
фюзеляж,3.2,Content
фюрер,12.3,Content
ха,8.1,Content
хабар,0.9,Content
Хабаровск,5.0,Content
хабаровский,4.1,Content
хавать,0.7,Content
хавбек,0.5,Content
хадж,0.5,Content
хаджи,0.7,Content
хаживать,0.6,Content
Хазанов,2.1,Content
хазар,0.7,Content
хазарский,1.2,Content
хайвей,0.4,Content
Хайдеггер,2.6,Content
хайло,0.4,Content
хай-тек,0.6,Content
Хакамада,2.8,Content
хакать,0.5,Content
хакер,2.7,Content
хакерский,0.4,Content
хаки,0.6,Content
хаки,0.4,Content
Хаккинен,3.8,Content
хала,0.4,Content
халабуда,0.4,Content
халат,36.1,Content
халатик,4.4,Content
халатность,2.4,Content
халатный,0.4,Content
халва,1.3,Content
халдей,0.5,Content
халиф,0.9,Content
халифат,0.8,Content
халтура,3.5,Content
халтурить,1.2,Content
халтурный,0.5,Content
халтурщик,1.0,Content
халупа,0.9,Content
халява,3.3,Content
халявный,0.8,Content
хам,5.2,Content
хамелеон,1.5,Content
хамить,3.2,Content
хамка,0.4,Content
хамоватый,0.7,Content
хамский,2.1,Content
хамство,6.0,Content
хан,5.7,Content
хана,0.8,Content
хана,2.3,Content
хандра,1.5,Content
хандрить,0.6,Content
ханжа,1.3,Content
ханжеский,0.7,Content
ханжество,1.9,Content
ханка,0.6,Content
ханский,0.6,Content
ханство,0.9,Content
хантавирус,1.4,Content
хантавирусный,0.5,Content
ханты-мансийский,2.0,Content
ханыга,0.6,Content
ханьский,0.5,Content
хаос,17.9,Content
хаотический,2.5,Content
хаотично,0.7,Content
хаотичность,0.5,Content
хаотичный,1.6,Content
хапать,0.7,Content
хапнуть,0.8,Content
хапуга,0.6,Content
харакири,0.6,Content
характер,190.7,Content
характеризовать,22.9,Content
характеризоваться,18.2,Content
характеристика,79.9,Content
характеристический,0.6,Content
характерно,0.8,Content
характерность,0.7,Content
характерный,64.2,Content
Харбин,2.6,Content
харбинский,0.8,Content
хардкор,0.5,Content
харизма,1.6,Content
харизматический,1.2,Content
Харитонов,3.4,Content
харитоньевский,0.9,Content
хариус,1.5,Content
харкать,0.7,Content
харкнуть,0.4,Content
Хармс,2.3,Content
хартия,2.2,Content
харч,2.6,Content
харчевня,1.8,Content
харчо,0.6,Content
Харьков,12.9,Content
харьковский,6.3,Content
харьковчанин,0.6,Content
харя,4.2,Content
хасавюртовский,0.4,Content
хасанский,0.4,Content
Хасбулатов,2.8,Content
хасид,0.4,Content
хата,17.7,Content
хатка,1.2,Content
Хаттаб,2.0,Content
ха-ха,5.4,Content
хахаль,1.3,Content
ха-ха-ха,8.5,Content
хаш,0.8,Content
хаять,1.1,Content
хвала,3.9,Content
хвалебный,1.8,Content
